WEATHER STATION;PLANT;;;;STATION-02-;WEATHER STAT;ION;;;;;;;STATION-06-;WEATHER STAT;ION;;;;
26/08/26 09:01;0.000;0.000;5.148;692.038;695.609;1076.410;31.871;70.324;0.000;53.497;263.528;5.814;700.19;717.949;1076.410;32.348;70.188;0.000;54.229;
26/08/26 09:02;0.000;0.000;5.277;709.232;701.544;1076.410;32.172;70.324;0.000;54.335;263.528;2.373;699.542;698.638;1076.410;32.239;70.188;0.000;54.1;
26/08/26 09:03;0.000;0.000;4.254;721.084;713.712;1076.410;32.218;70.324;0.000;54.752;263.528;5.467;713.637;730.08;1076.410;32.056;70.188;0.000;54.357;
26/08/26 09:04;0.000;0.000;6.25;721.313;719.951;1076.410;32.145;70.324;0.000;54.686;263.528;4.792;723.265;724.768;1076.410;32.484;70.188;0.000;55.086;
26/08/26 09:05;0.000;0.000;4.417;721.149;726.892;1076.410;32.403;70.324;0.000;54.939;263.528;3.445;732.338;740.002;1076.410;32.363;70.188;0.000;55.249;
26/08/26 09:06;0.000;0.000;4.61;749.081;734.574;1076.410;32.474;70.324;0.000;55.883;263.528;3.529;710.412;722.624;1076.410;32.228;70.188;0.000;54.428;
26/08/26 09:07;0.000;0.000;3.22;738.229;728.062;1076.410;32.238;70.324;0.000;55.308;263.528;2.309;718.567;720.012;1076.410;32.425;70.188;0.000;54.88;
26/08/26 09:08;0.000;0.000;6.845;731.664;731.816;1076.410;32.269;70.324;0.000;55.134;263.528;4.456;742.685;731.275;1076.410;32.552;70.188;0.000;55.761;
26/08/26 09:09;0.000;0.000;3.693;725.524;736.093;1076.410;32.507;70.324;0.000;55.18;263.528;3.227;750.751;721.703;1076.410;32.168;70.188;0.000;55.629;
26/08/26 09:10;0.000;0.000;4.926;750.025;742.825;1076.410;32.572;70.324;0.000;56.01;263.528;3.606;732.816;734.025;1076.410;32.66;70.188;0.000;55.56;
26/08/26 09:11;0.000;0.000;4.096;743.81;754.19;1076.410;32.552;70.324;0.000;55.796;263.528;3.501;752.648;729.021;1076.410;32.353;70.188;0.000;55.873;
26/08/26 09:12;0.000;0.000;4.781;751.672;739.655;1076.410;32.462;70.324;0.000;55.952;263.528;3.237;764.272;751.787;1076.410;31.987;70.188;0.000;55.87;
26/08/26 09:13;0.000;0.000;3.896;764.663;755.56;1076.410;32.402;70.324;0.000;56.298;263.528;4.311;764.005;729.959;1076.410;32.495;70.188;0.000;56.37;
26/08/26 09:14;0.000;0.000;4.626;737.533;764.284;1076.410;32.807;70.324;0.000;55.855;263.528;3.677;762.556;742.39;1076.410;32.673;70.188;0.000;56.503;
26/08/26 09:15;0.000;0.000;5.395;745.163;752.709;1076.410;32.69;70.324;0.000;55.976;263.528;3.794;752.942;755.522;1076.410;32.629;70.188;0.000;56.158;
26/08/26 09:16;0.000;0.000;5.454;758.197;760.792;1076.410;32.263;70.324;0.000;55.957;263.528;3.742;760.115;755.362;1076.410;32.34;70.188;0.000;56.094;
26/08/26 09:17;0.000;0.000;3.525;761.847;764.66;1076.410;32.863;70.324;0.000;56.671;263.528;3.597;761.924;756.902;1076.410;32.641;70.188;0.000;56.451;
26/08/26 09:18;0.000;0.000;4.943;766.232;772.094;1076.410;32.48;70.324;0.000;56.425;263.528;4.689;766.39;765.548;1076.410;32.647;70.188;0.000;56.597;
26/08/26 09:19;0.000;0.000;4.409;770.986;754.87;1076.410;32.827;70.324;0.000;56.92;263.528;3.897;777.629;756.53;1076.410;32.159;70.188;0.000;56.46;
26/08/26 09:20;0.000;0.000;4.621;790.927;742.809;1076.410;32.687;70.324;0.000;57.403;263.528;2.571;768.637;777.609;1076.410;32.755;70.188;0.000;56.775;
26/08/26 09:21;0.000;0.000;4.26;790.744;774.522;1076.410;32.904;70.324;0.000;57.615;263.528;3.383;792.634;794.004;1076.410;32.594;70.188;0.000;57.364;
26/08/26 09:22;0.000;0.000;4.537;783.84;772.981;1076.410;32.962;70.324;0.000;57.457;263.528;4.137;772.781;781.889;1076.410;32.449;70.188;0.000;56.598;
26/08/26 09:23;0.000;0.000;5.248;777.464;767.157;1076.410;32.367;70.324;0.000;56.663;263.528;3.668;777.087;763.93;1076.410;32.812;70.188;0.000;57.096;
26/08/26 09:24;0.000;0.000;2.053;784.981;778.445;1076.410;32.907;70.324;0.000;57.438;263.528;5.668;788.37;777.165;1076.410;32.924;70.188;0.000;57.561;
26/08/26 09:25;0.000;0.000;4.128;785.329;772.279;1076.410;32.672;70.324;0.000;57.214;263.528;3.458;785.186;784.015;1076.410;33.076;70.188;0.000;57.613;
26/08/26 09:26;0.000;0.000;4.462;789.731;782.388;1076.410;32.935;70.324;0.000;57.614;263.528;3.69;790.523;778.63;1076.410;32.662;70.188;0.000;57.366;
26/08/26 09:27;0.000;0.000;3.196;794.061;792.068;1076.410;32.732;70.324;0.000;57.546;263.528;3.571;794.615;785.48;1076.410;32.823;70.188;0.000;57.655;
26/08/26 09:28;0.000;0.000;2.974;791.362;768.373;1076.410;32.681;70.324;0.000;57.411;263.528;3.838;786.387;781.979;1076.410;32.638;70.188;0.000;57.213;
26/08/26 09:29;0.000;0.000;2.353;811.319;786.174;1076.410;32.682;70.324;0.000;58.036;263.528;3.578;795.354;785.268;1076.410;32.692;70.188;0.000;57.547;
26/08/26 09:30;0.000;0.000;3.573;801.58;793.901;1076.410;32.919;70.324;0.000;57.968;263.528;5.316;826.499;787.13;1076.410;33.065;70.188;0.000;58.893;
26/08/26 09:31;0.000;0.000;5.903;793.758;798.729;1076.410;33.438;70.324;0.000;58.243;263.528;2.358;810.645;814.608;1076.410;32.761;70.188;0.000;58.094;
26/08/26 09:32;0.000;0.000;4.115;794.635;804.902;1076.410;33.056;70.324;0.000;57.888;263.528;4.248;779.674;802.702;1076.410;32.973;70.188;0.000;57.338;
26/08/26 09:33;0.000;0.000;2.637;811.054;795.081;1076.410;32.722;70.324;0.000;58.067;263.528;3.585;801.005;805.589;1076.410;33.106;70.188;0.000;58.137;
26/08/26 09:34;0.000;0.000;4.482;810.62;787.56;1076.410;32.819;70.324;0.000;58.151;263.528;4.843;829.507;787.883;1076.410;32.82;70.188;0.000;58.742;
26/08/26 09:35;0.000;0.000;3.438;805.898;816.522;1076.410;33.262;70.324;0.000;58.446;263.528;3.755;825.943;802.075;1076.410;32.913;70.188;0.000;58.724;
26/08/26 09:36;0.000;0.000;4.739;812.315;812.891;1076.410;32.93;70.324;0.000;58.315;263.528;5.536;814.045;812.926;1076.410;32.826;70.188;0.000;58.265;
26/08/26 09:37;0.000;0.000;5.834;810.081;806.496;1076.410;32.89;70.324;0.000;58.205;263.528;4.648;841.62;820.424;1076.410;32.733;70.188;0.000;59.034;
26/08/26 09:38;0.000;0.000;4.849;799.739;809.215;1076.410;32.728;70.324;0.000;57.72;263.528;4.783;818.891;815.669;1076.410;32.839;70.188;0.000;58.429;
26/08/26 09:39;0.000;0.000;6.536;826.903;810.001;1076.410;33.08;70.324;0.000;58.921;263.528;4.317;828.391;831.014;1076.410;33.024;70.188;0.000;58.911;
26/08/26 09:40;0.000;0.000;3.536;821.091;805.222;1076.410;33.283;70.324;0.000;58.942;263.528;4.942;821.458;840.733;1076.410;32.564;70.188;0.000;58.235;
26/08/26 09:41;0.000;0.000;4.294;809.003;834.206;1076.410;33.138;70.324;0.000;58.419;263.528;5.104;832.876;816.382;1076.410;32.999;70.188;0.000;59.026;
26/08/26 09:42;0.000;0.000;2.913;819.359;834.335;1076.410;33.05;70.324;0.000;58.655;263.528;4.791;825.097;820.831;1076.410;32.973;70.188;0.000;58.757;
26/08/26 09:43;0.000;0.000;5.764;839.735;822.389;1076.410;32.812;70.324;0.000;59.054;263.528;4.182;844.775;847.972;1076.410;32.756;70.188;0.000;59.155;
26/08/26 09:44;0.000;0.000;3.08;843.58;820.271;1076.410;32.948;70.324;0.000;59.31;263.528;4.517;837.584;818.725;1076.410;33.287;70.188;0.000;59.462;
26/08/26 09:45;0.000;0.000;3.442;844.529;870.228;1076.410;33.492;70.324;0.000;59.884;263.528;3.898;843.395;861.534;1076.410;33.107;70.188;0.000;59.463;
26/08/26 09:46;0.000;0.000;5.746;840.018;826.892;1076.410;33.216;70.324;0.000;59.467;263.528;3.907;856.861;841.138;1076.410;33.04;70.188;0.000;59.817;
26/08/26 09:47;0.000;0.000;3.844;829.048;837.237;1076.410;33.204;70.324;0.000;59.112;263.528;3.438;865.94;834.626;1076.410;33.244;70.188;0.000;60.305;
26/08/26 09:48;0.000;0.000;4.729;846.855;834.463;1076.410;33.175;70.324;0.000;59.639;263.528;3.697;840.624;845.447;1076.410;33.043;70.188;0.000;59.312;
26/08/26 09:49;0.000;0.000;3.858;842.914;824.85;1076.410;33.632;70.324;0.000;59.973;263.528;5.455;867.55;825.761;1076.410;33.352;70.188;0.000;60.463;
26/08/26 09:50;0.000;0.000;5.052;850.989;867.262;1076.410;33.52;70.324;0.000;60.113;263.528;3.448;863.86;852.337;1076.410;33.545;70.188;0.000;60.541;
26/08/26 09:51;0.000;0.000;4.147;867.998;865.451;1076.410;33.532;70.324;0.000;60.657;263.528;2.682;855.447;865.259;1076.410;33.193;70.188;0.000;59.926;
26/08/26 09:52;0.000;0.000;5.242;861.619;844.276;1076.410;33.423;70.324;0.000;60.349;263.528;4.444;855.961;851.12;1076.410;33.413;70.188;0.000;60.162;
26/08/26 09:53;0.000;0.000;7.233;856.743;868.9;1076.410;32.884;70.324;0.000;59.657;263.528;4.102;870.826;862.891;1076.410;33.441;70.188;0.000;60.654;
26/08/26 09:54;0.000;0.000;3.714;849.745;848.27;1076.410;33.209;70.324;0.000;59.764;263.528;4.004;851.326;871.541;1076.410;33.235;70.188;0.000;59.839;
26/08/26 09:55;0.000;0.000;5.586;883.641;877.086;1076.410;33.339;70.324;0.000;60.953;263.528;4.292;874.662;862.34;1076.410;33.015;70.188;0.000;60.348;
26/08/26 09:56;0.000;0.000;5.014;877.857;874.829;1076.410;33.403;70.324;0.000;60.836;263.528;4.661;873.02;870.664;1076.410;33.226;70.188;0.000;60.508;
26/08/26 09:57;0.000;0.000;5.346;861.005;844.012;1076.410;33.352;70.324;0.000;60.258;263.528;3.306;864.454;874.002;1076.410;33.273;70.188;0.000;60.287;
26/08/26 09:58;0.000;0.000;6.084;872.054;858.092;1076.410;33.628;70.324;0.000;60.88;263.528;4.851;869.641;896.826;1076.410;33.238;70.188;0.000;60.414;
26/08/26 09:59;0.000;0.000;5.632;885.886;891.371;1076.410;33.58;70.324;0.000;61.264;263.528;5.107;872.82;860.44;1076.410;33.475;70.188;0.000;60.751;
26/08/26 10:00;0.000;0.000;3.903;884.022;882.703;1076.410;32.863;70.324;0.000;60.489;263.528;4.651;886.034;865.505;1076.410;33.83;70.188;0.000;61.519;
26/08/26 10:01;0.000;0.000;2.459;870.951;870.032;1076.410;33.347;70.324;0.000;60.564;263.528;5.187;886.835;885.889;1076.410;33.275;70.188;0.000;60.989;
26/08/26 10:02;0.000;0.000;4.307;867.748;860.453;1076.410;33.74;70.324;0.000;60.857;263.528;3.976;868.067;874.07;1076.410;33.71;70.188;0.000;60.837;
26/08/26 10:03;0.000;0.000;4.759;896.792;852.111;1076.410;33.502;70.324;0.000;61.527;263.528;3.952;888.046;887.43;1076.410;33.583;70.188;0.000;61.334;
26/08/26 10:04;0.000;0.000;5.282;895.525;872.177;1076.410;33.357;70.324;0.000;61.342;263.528;4.729;886.928;891.348;1076.410;33.312;70.188;0.000;61.028;
26/08/26 10:05;0.000;0.000;6.163;888.759;890.954;1076.410;33.809;70.324;0.000;61.583;263.528;3.717;902.144;876.594;1076.410;33.596;70.188;0.000;61.788;
26/08/26 10:06;0.000;0.000;3.93;872.347;906.212;1076.410;33.81;70.324;0.000;61.071;263.528;3.255;910.374;890.666;1076.410;33.668;70.188;0.000;62.117;
26/08/26 10:07;0.000;0.000;4.469;863.869;875.119;1076.410;33.611;70.324;0.000;60.607;263.528;3.477;889.37;900.551;1076.410;33.595;70.188;0.000;61.388;
26/08/26 10:08;0.000;0.000;3.671;881.439;880.888;1076.410;33.622;70.324;0.000;61.167;263.528;4.833;904.95;906.641;1076.410;33.118;70.188;0.000;61.398;
26/08/26 10:09;0.000;0.000;3.868;910.354;886.87;1076.410;33.893;70.324;0.000;62.342;263.528;3.054;911.674;902.313;1076.410;33.34;70.188;0.000;61.83;
26/08/26 10:10;0.000;0.000;5.139;907.849;899.058;1076.410;33.708;70.324;0.000;62.078;263.528;3.316;914.507;910.566;1076.410;33.523;70.188;0.000;62.101;
26/08/26 10:11;0.000;0.000;5.217;899.819;903.077;1076.410;33.899;70.324;0.000;62.018;263.528;3.679;916.808;890.466;1076.410;33.5;70.188;0.000;62.15;
26/08/26 10:12;0.000;0.000;2.806;897.41;881.551;1076.410;33.917;70.324;0.000;61.961;263.528;5.365;908.812;909.941;1076.410;33.499;70.188;0.000;61.899;
26/08/26 10:13;0.000;0.000;4.543;922.259;898.979;1076.410;33.412;70.324;0.000;62.233;263.528;4.405;925.868;901.499;1076.410;33.918;70.188;0.000;62.851;
26/08/26 10:14;0.000;0.000;4.041;908.929;892.867;1076.410;33.422;70.324;0.000;61.826;263.528;4.765;925.671;913.675;1076.410;33.613;70.188;0.000;62.54;
26/08/26 10:15;0.000;0.000;5.781;908.205;896.915;1076.410;33.727;70.324;0.000;62.108;263.528;4.173;908.223;914.812;1076.410;33.739;70.188;0.000;62.121;
26/08/26 10:16;0.000;0.000;4.473;897.624;908.358;1076.410;33.551;70.324;0.000;61.602;263.528;3.813;928.159;920.27;1076.410;33.774;70.188;0.000;62.779;
26/08/26 10:17;0.000;0.000;5.443;916.428;896.662;1076.410;33.421;70.324;0.000;62.059;263.528;3.513;911.097;913.248;1076.410;33.898;70.188;0.000;62.37;
26/08/26 10:18;0.000;0.000;4.84;916.443;918.127;1076.410;33.846;70.324;0.000;62.485;263.528;2.794;937.938;911.534;1076.410;33.689;70.188;0.000;63.0;
26/08/26 10:19;0.000;0.000;2.906;910.329;903.976;1076.410;33.56;70.324;0.000;62.008;263.528;5.846;906.283;906.242;1076.410;33.592;70.188;0.000;61.913;
26/08/26 10:20;0.000;0.000;4.823;932.007;929.793;1076.410;33.555;70.324;0.000;62.68;263.528;3.812;930.708;902.504;1076.410;33.691;70.188;0.000;62.776;
26/08/26 10:21;0.000;0.000;4.862;929.638;907.673;1076.410;34.111;70.324;0.000;63.162;263.528;5.344;927.564;922.78;1076.410;33.903;70.188;0.000;62.889;
26/08/26 10:22;0.000;0.000;3.884;921.888;911.189;1076.410;33.719;70.324;0.000;62.528;263.528;5.22;941.173;924.22;1076.410;33.723;70.188;0.000;63.135;
26/08/26 10:23;0.000;0.000;3.91;927.534;914.064;1076.410;33.95;70.324;0.000;62.935;263.528;3.924;933.338;920.182;1076.410;33.685;70.188;0.000;62.852;
26/08/26 10:24;0.000;0.000;5.156;914.728;923.489;1076.410;33.876;70.324;0.000;62.461;263.528;4.148;918.235;931.308;1076.410;33.756;70.188;0.000;62.451;
26/08/26 10:25;0.000;0.000;4.377;939.708;910.184;1076.410;33.934;70.324;0.000;63.3;263.528;4.817;926.753;907.993;1076.410;33.839;70.188;0.000;62.8;
26/08/26 10:26;0.000;0.000;4.745;934.832;921.462;1076.410;33.973;70.324;0.000;63.186;263.528;2.586;939.43;937.917;1076.410;33.407;70.188;0.000;62.764;
26/08/26 10:27;0.000;0.000;3.535;929.666;937.46;1076.410;34.008;70.324;0.000;63.06;263.528;5.105;942.112;930.887;1076.410;33.561;70.188;0.000;63.002;
26/08/26 10:28;0.000;0.000;6.752;955.682;941.817;1076.410;33.848;70.324;0.000;63.713;263.528;5.192;940.252;924.055;1076.410;33.858;70.188;0.000;63.241;
26/08/26 10:29;0.000;0.000;3.974;943.103;916.516;1076.410;34.311;70.324;0.000;63.783;263.528;3.74;934.447;930.995;1076.410;33.591;70.188;0.000;62.792;
26/08/26 10:30;0.000;0.000;5.191;943.096;935.837;1076.410;34.039;70.324;0.000;63.511;263.528;5.189;926.757;932.24;1076.410;33.841;70.188;0.000;62.802;
26/08/26 10:31;0.000;0.000;4.79;931.682;922.635;1076.410;34.053;70.324;0.000;63.168;263.528;3.024;949.663;933.685;1076.410;33.812;70.188;0.000;63.489;
26/08/26 10:32;0.000;0.000;3.947;939.965;944.205;1076.410;33.872;70.324;0.000;63.246;263.528;2.753;942.026;919.388;1076.410;34.188;70.188;0.000;63.626;
26/08/26 10:33;0.000;0.000;5.18;943.377;948.491;1076.410;33.848;70.324;0.000;63.329;263.528;3.063;957.174;932.917;1076.410;34.167;70.188;0.000;64.079;
26/08/26 10:34;0.000;0.000;2.388;957.401;955.41;1076.410;33.889;70.324;0.000;63.808;263.528;3.43;954.034;943.968;1076.410;33.849;70.188;0.000;63.663;
26/08/26 10:35;0.000;0.000;3.16;942.54;934.762;1076.410;33.806;70.324;0.000;63.26;263.528;3.205;976.835;942.616;1076.410;34.097;70.188;0.000;64.623;
26/08/26 10:36;0.000;0.000;6.525;962.912;953.5;1076.410;34.293;70.324;0.000;64.384;263.528;3.396;927.364;934.389;1076.410;34.07;70.188;0.000;63.05;
26/08/26 10:37;0.000;0.000;3.175;971.189;943.543;1076.410;34.112;70.324;0.000;64.462;263.528;4.387;935.96;950.153;1076.410;33.75;70.188;0.000;62.999;
26/08/26 10:38;0.000;0.000;4.489;946.081;943.356;1076.410;34.056;70.324;0.000;63.621;263.528;3.933;947.011;958.21;1076.410;34.291;70.188;0.000;63.885;
26/08/26 10:39;0.000;0.000;4.744;943.627;954.407;1076.410;34.063;70.324;0.000;63.551;263.528;3.141;950.187;937.893;1076.410;33.949;70.188;0.000;63.642;
26/08/26 10:40;0.000;0.000;3.156;950.43;952.589;1076.410;33.962;70.324;0.000;63.663;263.528;4.435;961.527;942.999;1076.410;34.024;70.188;0.000;64.072;
26/08/26 10:41;0.000;0.000;3.043;951.132;963.485;1076.410;34.311;70.324;0.000;64.034;263.528;3.682;962.689;950.17;1076.410;34.124;70.188;0.000;64.208;
26/08/26 10:42;0.000;0.000;3.145;950.273;947.812;1076.410;34.089;70.324;0.000;63.785;263.528;4.168;962.266;936.97;1076.410;34.215;70.188;0.000;64.286;
26/08/26 10:43;0.000;0.000;4.977;956.61;953.892;1076.410;33.998;70.324;0.000;63.892;263.528;4.55;953.649;964.015;1076.410;33.919;70.188;0.000;63.721;
26/08/26 10:44;0.000;0.000;3.588;970.15;963.079;1076.410;33.952;70.324;0.000;64.269;263.528;3.671;967.356;968.921;1076.410;33.967;70.188;0.000;64.197;
26/08/26 10:45;0.000;0.000;2.077;965.923;952.707;1076.410;34.324;70.324;0.000;64.509;263.528;4.802;971.807;968.996;1076.410;33.972;70.188;0.000;64.341;
26/08/26 10:46;0.000;0.000;6.054;961.355;986.787;1076.410;34.131;70.324;0.000;64.173;263.528;4.956;980.823;962.323;1076.410;34.168;70.188;0.000;64.819;
26/08/26 10:47;0.000;0.000;3.251;978.898;939.237;1076.410;34.357;70.324;0.000;64.948;263.528;3.174;960.808;942.571;1076.410;34.185;70.188;0.000;64.21;
26/08/26 10:48;0.000;0.000;3.904;969.944;981.34;1076.410;34.15;70.324;0.000;64.461;263.528;2.591;976.147;957.963;1076.410;34.241;70.188;0.000;64.746;
26/08/26 10:49;0.000;0.000;4.11;979.606;966.612;1076.410;34.004;70.324;0.000;64.617;263.528;5.257;981.879;968.131;1076.410;34.039;70.188;0.000;64.723;
26/08/26 10:50;0.000;0.000;4.98;971.775;982.27;1076.410;34.285;70.324;0.000;64.653;263.528;5.86;971.095;956.267;1076.410;34.281;70.188;0.000;64.628;
26/08/26 10:51;0.000;0.000;3.424;979.829;966.328;1076.410;34.258;70.324;0.000;64.878;263.528;2.565;983.126;975.231;1076.410;34.06;70.188;0.000;64.783;
26/08/26 10:52;0.000;0.000;5.187;955.5;960.362;1076.410;34.196;70.324;0.000;64.055;263.528;6.4;977.624;982.78;1076.410;34.312;70.188;0.000;64.863;
26/08/26 10:53;0.000;0.000;5.257;985.297;974.383;1076.410;34.317;70.324;0.000;65.108;263.528;3.676;972.17;981.101;1076.410;34.24;70.188;0.000;64.62;
26/08/26 10:54;0.000;0.000;6.013;971.126;954.701;1076.410;34.321;70.324;0.000;64.669;263.528;4.53;976.684;973.608;1076.410;34.094;70.188;0.000;64.615;
26/08/26 10:55;0.000;0.000;3.679;963.201;970.623;1076.410;34.372;70.324;0.000;64.472;263.528;4.884;987.602;948.569;1076.410;34.294;70.188;0.000;65.157;
26/08/26 10:56;0.000;0.000;4.405;972.057;971.67;1076.410;34.334;70.324;0.000;64.711;263.528;3.139;989.297;989.661;1076.410;34.111;70.188;0.000;65.027;
26/08/26 10:57;0.000;0.000;3.901;956.797;988.445;1076.410;34.227;70.324;0.000;64.127;263.528;5.155;989.859;984.578;1076.410;34.54;70.188;0.000;65.473;
26/08/26 10:58;0.000;0.000;3.193;982.045;974.611;1076.410;34.048;70.324;0.000;64.737;263.528;5.984;985.4;983.292;1076.410;34.016;70.188;0.000;64.81;
26/08/26 10:59;0.000;0.000;5.162;1001.648;982.86;1076.410;34.511;70.324;0.000;65.812;263.528;4.496;992.392;979.377;1076.410;34.376;70.188;0.000;65.388;
26/08/26 11:00;0.000;0.000;2.765;971.529;963.234;1076.410;34.442;70.324;0.000;64.802;263.528;4.454;994.844;968.22;1076.410;34.39;70.188;0.000;65.479;
26/08/26 11:01;0.000;0.000;5.131;993.849;975.286;1076.410;34.404;70.324;0.000;65.462;263.528;2.777;990.788;989.561;1076.410;34.195;70.188;0.000;65.157;
26/08/26 11:02;0.000;0.000;4.175;990.588;964.512;1076.410;34.205;70.324;0.000;65.161;263.528;3.967;992.139;979.803;1076.410;34.43;70.188;0.000;65.434;
26/08/26 11:03;0.000;0.000;4.502;990.254;985.202;1076.410;34.398;70.324;0.000;65.343;263.528;4.11;983.222;997.105;1076.410;34.393;70.188;0.000;65.119;
26/08/26 11:04;0.000;0.000;3.88;980.219;997.584;1076.410;33.978;70.324;0.000;64.61;263.528;4.027;996.177;984.246;1076.410;33.98;70.188;0.000;65.111;
26/08/26 11:05;0.000;0.000;4.894;993.141;976.831;1076.410;34.274;70.324;0.000;65.31;263.528;5.13;1001.964;988.19;1076.410;34.455;70.188;0.000;65.766;
26/08/26 11:06;0.000;0.000;7.367;986.782;985.536;1076.410;34.098;70.324;0.000;64.935;263.528;4.164;995.239;995.208;1076.410;34.327;70.188;0.000;65.428;
26/08/26 11:07;0.000;0.000;3.339;997.232;979.461;1076.410;34.399;70.324;0.000;65.562;263.528;3.193;1014.408;994.27;1076.410;34.34;70.188;0.000;66.04;
26/08/26 11:08;0.000;0.000;3.574;994.302;984.999;1076.410;34.07;70.324;0.000;65.142;263.528;3.867;1003.995;995.487;1076.410;34.079;70.188;0.000;65.454;
26/08/26 11:09;0.000;0.000;4.751;996.199;1008.362;1076.410;34.282;70.324;0.000;65.413;263.528;3.44;995.234;1005.234;1076.410;34.392;70.188;0.000;65.493;
26/08/26 11:10;0.000;0.000;3.54;992.161;977.72;1076.410;34.294;70.324;0.000;65.299;263.528;2.423;988.544;985.806;1076.410;34.168;70.188;0.000;65.06;
26/08/26 11:11;0.000;0.000;7.239;987.15;994.423;1076.410;34.317;70.324;0.000;65.165;263.528;3.685;1004.988;1011.327;1076.410;33.785;70.188;0.000;65.191;
26/08/26 11:12;0.000;0.000;3.354;995.32;991.269;1076.410;34.398;70.324;0.000;65.502;263.528;4.528;1004.08;991.386;1076.410;34.163;70.188;0.000;65.54;
26/08/26 11:13;0.000;0.000;3.305;995.548;997.951;1076.410;34.623;70.324;0.000;65.734;263.528;4.708;991.236;984.722;1076.410;34.39;70.188;0.000;65.366;
26/08/26 11:14;0.000;0.000;4.896;992.142;998.65;1076.410;34.339;70.324;0.000;65.343;263.528;3.327;1007.716;1008.49;1076.410;34.209;70.188;0.000;65.7;
26/08/26 11:15;0.000;0.000;3.276;974.282;1005.012;1076.410;34.301;70.324;0.000;64.747;263.528;2.896;1012.92;978.578;1076.410;34.313;70.188;0.000;65.967;
26/08/26 11:16;0.000;0.000;4.77;992.875;994.039;1076.410;34.385;70.324;0.000;65.412;263.528;4.679;987.497;989.11;1076.410;34.585;70.188;0.000;65.444;
26/08/26 11:17;0.000;0.000;4.565;999.044;994.877;1076.410;34.417;70.324;0.000;65.637;263.528;3.327;1006.373;984.538;1076.410;34.638;70.188;0.000;66.087;
26/08/26 11:18;0.000;0.000;6.538;1006.045;996.534;1076.410;34.445;70.324;0.000;65.884;263.528;4.874;1010.276;1014.927;1076.410;34.559;70.188;0.000;66.13;
26/08/26 11:19;0.000;0.000;3.223;1009.477;1012.756;1076.410;34.175;70.324;0.000;65.721;263.528;4.683;1013.426;1012.744;1076.410;34.538;70.188;0.000;66.208;
26/08/26 11:20;0.000;0.000;3.212;989.239;1004.839;1076.410;34.575;70.324;0.000;65.489;263.528;4.245;1011.069;996.74;1076.410;34.631;70.188;0.000;66.227;
26/08/26 11:21;0.000;0.000;4.645;995.177;990.381;1076.410;34.329;70.324;0.000;65.428;263.528;3.794;1027.558;1013.551;1076.410;34.457;70.188;0.000;66.568;
26/08/26 11:22;0.000;0.000;3.223;1016.64;1013.972;1076.410;34.296;70.324;0.000;66.066;263.528;4.695;1030.884;993.24;1076.410;34.269;70.188;0.000;66.484;
